state,age,n_mig,pop,rate
utah,57,7,646,0.010835913312693499
utah,58,6,377,0.015915119363395226
utah,59,7,355,0.01971830985915493
utah,60,9,800,0.01125
utah,61,8,752,0.010638297872340425
utah,62,11,686,0.016034985422740525
utah,63,7,804,0.008706467661691543
utah,64,7,700,0.01
utah,65,9,674,0.013353115727002967
utah,66,7,718,0.009749303621169917
utah,67,4,336,0.011904761904761904
utah,68,5,666,0.0075075075075075074
utah,69,5,294,0.017006802721088437
utah,70,5,628,0.007961783439490446
utah,71,6,658,0.00911854103343465
utah,72,7,554,0.01263537906137184
utah,73,2,287,0.006968641114982578
utah,74,6,276,0.021739130434782608
utah,75,4,287,0.013937282229965157
utah,76,2,193,0.010362694300518135
utah,77,1,203,0.0049261083743842365
utah,78,4,181,0.022099447513812154
utah,79,8,364,0.02197802197802198
utah,80,2,155,0.012903225806451613
vermont,1,2,114,0.017543859649122806
vermont,2,2,49,0.04081632653061224
vermont,3,1,64,0.015625
vermont,4,2,96,0.020833333333333332
vermont,5,1,50,0.02
vermont,8,2,48,0.041666666666666664
vermont,9,2,142,0.014084507042253521
vermont,10,1,66,0.015151515151515152
vermont,11,2,108,0.018518518518518517
vermont,15,3,61,0.04918032786885246
vermont,16,3,61,0.04918032786885246
vermont,17,5,152,0.03289473684210526
vermont,18,35,118,0.2966101694915254
vermont,19,27,260,0.10384615384615385
vermont,20,9,194,0.04639175257731959
vermont,21,14,160,0.0875
vermont,22,7,96,0.07291666666666667
vermont,23,7,53,0.1320754716981132
vermont,24,2,38,0.05263157894736842
vermont,25,5,45,0.1111111111111111
vermont,26,5,104,0.04807692307692308
vermont,27,3,60,0.05
vermont,28,5,132,0.03787878787878788
vermont,29,5,136,0.03676470588235294
vermont,30,7,116,0.0603448275862069
vermont,31,2,69,0.028985507246376812
vermont,32,6,176,0.03409090909090909
vermont,33,4,162,0.024691358024691357
vermont,34,4,98,0.04081632653061224
vermont,35,4,128,0.03125
vermont,36,1,78,0.01282051282051282
vermont,37,4,152,0.02631578947368421
vermont,38,1,83,0.012048192771084338
vermont,39,3,74,0.04054054054054054
vermont,40,4,146,0.0273972602739726
vermont,41,2,74,0.02702702702702703
vermont,42,1,80,0.0125
vermont,43,1,73,0.0136986301369863
vermont,44,7,148,0.0472972972972973
vermont,45,2,65,0.03076923076923077
vermont,46,4,75,0.05333333333333334
vermont,47,3,76,0.039473684210526314
vermont,48,1,75,0.013333333333333334
vermont,49,2,71,0.028169014084507043
vermont,51,3,76,0.039473684210526314
vermont,52,1,85,0.011764705882352941
vermont,54,2,99,0.020202020202020204
vermont,55,2,182,0.01098901098901099
vermont,56,3,81,0.037037037037037035
vermont,57,3,95,0.031578947368421054
vermont,58,3,93,0.03225806451612903
vermont,59,6,240,0.025
vermont,60,4,137,0.029197080291970802
vermont,61,3,258,0.011627906976744186
vermont,62,4,270,0.014814814814814815
vermont,64,3,145,0.020689655172413793
vermont,65,1,119,0.008403361344537815
vermont,66,1,120,0.008333333333333333
vermont,67,3,236,0.012711864406779662
vermont,68,3,224,0.013392857142857142
vermont,69,3,272,0.011029411764705883
vermont,70,1,112,0.008928571428571428
vermont,71,1,99,0.010101010101010102
vermont,72,3,95,0.031578947368421054
vermont,75,3,96,0.03125
vermont,77,1,66,0.015151515151515152
vermont,79,1,54,0.018518518518518517
vermont,80,2,50,0.04
virginia,1,46,1604,0.028678304239401497
virginia,2,34,1670,0.02035928143712575
virginia,3,41,1612,0.02543424317617866
virginia,4,41,1720,0.023837209302325583
virginia,5,46,1826,0.025191675794085433
virginia,6,36,1866,0.01929260450160772
virginia,7,29,1894,0.015311510031678986
virginia,8,31,1984,0.015625
virginia,9,34,1862,0.018259935553168637
virginia,10,31,1952,0.015881147540983607
virginia,11,20,1924,0.010395010395010396
virginia,12,29,2128,0.01362781954887218
virginia,13,18,1990,0.009045226130653266
virginia,14,27,2240,0.012053571428571429
virginia,15,24,2094,0.011461318051575931
virginia,16,23,2088,0.011015325670498084
virginia,17,24,2186,0.010978956999085087
virginia,18,161,2550,0.06313725490196079
virginia,19,179,2704,0.06619822485207101
virginia,20,83,2442,0.033988533988533985
virginia,21,98,2334,0.04198800342759212
virginia,22,103,2068,0.049806576402321084
virginia,23,113,1974,0.057244174265450865
virginia,24,96,1828,0.0525164113785558
virginia,25,91,1860,0.0489247311827957
virginia,26,93,1898,0.04899894625922023
virginia,27,94,1976,0.04757085020242915
virginia,28,75,1996,0.037575150300601205
virginia,29,76,1952,0.0389344262295082
virginia,30,77,2204,0.034936479128856626
virginia,31,60,2184,0.027472527472527472
virginia,32,75,2240,0.033482142857142856
virginia,33,83,2216,0.037454873646209384
virginia,34,64,2316,0.027633851468048358
virginia,35,63,2352,0.026785714285714284
virginia,36,62,2162,0.028677150786308975
virginia,37,56,2326,0.02407566638005159
virginia,38,45,2122,0.02120640904806786
virginia,39,32,2114,0.015137180700094607
virginia,40,34,2398,0.014178482068390326
virginia,41,38,2258,0.01682905225863596
virginia,42,37,2160,0.01712962962962963
virginia,43,36,2142,0.01680672268907563
virginia,44,26,2126,0.012229539040451553
virginia,45,21,2098,0.010009532888465206
virginia,46,31,1992,0.015562248995983935
virginia,47,22,2096,0.01049618320610687
virginia,48,22,2022,0.010880316518298714
virginia,49,17,2018,0.00842418235877106
virginia,50,25,2278,0.010974539069359086
virginia,51,29,2316,0.012521588946459413
virginia,52,22,2380,0.009243697478991597
virginia,53,25,2264,0.011042402826855124
virginia,54,16,2104,0.0076045627376425855
virginia,55,23,2320,0.009913793103448277
virginia,56,28,2398,0.011676396997497914
virginia,57,27,2644,0.01021180030257186
virginia,58,21,2532,0.008293838862559242
virginia,59,16,2568,0.006230529595015576
virginia,60,20,2476,0.008077544426494346
virginia,61,28,2556,0.010954616588419406
virginia,62,31,2670,0.011610486891385767
virginia,63,22,2472,0.00889967637540453
virginia,64,27,2654,0.010173323285606632
virginia,65,16,2598,0.006158583525789068
virginia,66,28,2540,0.011023622047244094
virginia,67,15,2322,0.006459948320413436
virginia,68,26,2278,0.01141352063213345
virginia,69,20,2082,0.009606147934678195
virginia,70,18,2142,0.008403361344537815
virginia,71,14,1976,0.00708502024291498
virginia,72,17,1968,0.008638211382113821
virginia,73,9,1930,0.00466321243523316
virginia,74,17,1978,0.008594539939332659
virginia,75,9,1970,0.004568527918781726
virginia,76,11,1504,0.007313829787234043
virginia,77,10,1302,0.007680491551459293
virginia,78,15,1360,0.011029411764705883
virginia,79,4,623,0.006420545746388443
virginia,80,8,504,0.015873015873015872
washington,1,38,1464,0.025956284153005466
washington,2,31,1642,0.018879415347137638
washington,3,29,1570,0.018471337579617834
washington,4,32,1692,0.018912529550827423
washington,5,23,1744,0.013188073394495414
washington,6,30,1726,0.01738122827346466
washington,7,18,1884,0.009554140127388535
washington,8,20,1718,0.011641443538998836
washington,9,19,1792,0.010602678571428572
washington,10,18,1758,0.010238907849829351
washington,11,15,1810,0.008287292817679558
washington,12,21,1844,0.0113882863340564
washington,13,20,1938,0.010319917440660475
washington,14,19,1898,0.010010537407797681
washington,15,56,2018,0.027750247770069375
washington,16,35,1986,0.017623363544813697
washington,17,33,1820,0.018131868131868133
washington,18,110,1968,0.05589430894308943
washington,19,122,1880,0.06489361702127659
washington,20,76,1790,0.042458100558659215
washington,21,84,1814,0.04630650496141125
washington,22,95,1756,0.0541002277904328
washington,23,78,1710,0.0456140350877193
washington,24,82,1728,0.047453703703703706
washington,25,107,1972,0.05425963488843814
washington,26,117,1946,0.06012332990750257
washington,27,88,1922,0.045785639958376693
washington,28,78,1890,0.04126984126984127
washington,29,78,2196,0.03551912568306011
washington,30,78,2150,0.03627906976744186
washington,31,69,2252,0.03063943161634103
washington,32,65,2244,0.028966131907308377
washington,33,59,2290,0.02576419213973799
washington,34,62,2254,0.027506654835847383
washington,35,41,2098,0.019542421353670163
washington,36,71,2304,0.030815972222222224
washington,37,71,2268,0.03130511463844797
washington,38,42,2276,0.01845342706502636
washington,39,43,2204,0.019509981851179675
washington,40,43,2262,0.01900972590627763
washington,41,35,2196,0.015938069216757743
washington,42,33,2126,0.015522107243650047
washington,43,30,1900,0.015789473684210527
washington,44,26,1912,0.013598326359832637
washington,45,20,1972,0.010141987829614604
washington,46,17,1786,0.009518477043673012
washington,47,15,1854,0.008090614886731391
washington,48,18,1808,0.00995575221238938
washington,49,14,1814,0.007717750826901874
washington,50,16,1938,0.008255933952528379
washington,51,23,2004,0.011477045908183632
washington,52,12,976,0.012295081967213115
washington,53,24,2010,0.011940298507462687
washington,54,19,1892,0.01004228329809725
washington,55,24,1960,0.012244897959183673
washington,56,16,1812,0.008830022075055188
washington,57,15,1962,0.00764525993883792
washington,58,19,2092,0.009082217973231358
washington,59,21,2050,0.01024390243902439
washington,60,18,2180,0.008256880733944955
washington,61,14,2052,0.00682261208576998
washington,62,27,2222,0.012151215121512151
washington,63,31,2398,0.01292743953294412
washington,64,22,2254,0.009760425909494233
washington,65,10,2240,0.004464285714285714
washington,66,21,2166,0.009695290858725761
washington,67,32,2116,0.015122873345935728
washington,68,19,2122,0.008953817153628653
washington,69,17,1065,0.01596244131455399
washington,70,13,2020,0.006435643564356435
washington,71,15,1888,0.007944915254237288
washington,72,10,1886,0.005302226935312832
washington,73,8,893,0.008958566629339306
washington,74,13,1860,0.006989247311827957
washington,75,11,1794,0.006131549609810479
washington,76,12,1398,0.008583690987124463
washington,77,6,1166,0.005145797598627788
washington,78,20,1270,0.015748031496062992
washington,79,8,1182,0.00676818950930626
washington,80,6,906,0.006622516556291391
west virginia,1,9,152,0.05921052631578947
west virginia,2,6,149,0.040268456375838924
west virginia,3,3,160,0.01875
west virginia,4,3,155,0.01935483870967742
west virginia,5,6,161,0.037267080745341616
west virginia,6,3,143,0.02097902097902098
west virginia,7,8,199,0.04020100502512563
west virginia,8,3,173,0.017341040462427744
west virginia,9,4,199,0.020100502512562814
west virginia,10,6,190,0.031578947368421054
west virginia,11,3,177,0.01694915254237288
west virginia,12,1,171,0.005847953216374269
west virginia,13,2,217,0.009216589861751152
west virginia,14,3,196,0.015306122448979591
west virginia,15,4,450,0.008888888888888889
west virginia,16,3,225,0.013333333333333334
west virginia,17,5,384,0.013020833333333334
west virginia,18,34,516,0.06589147286821706
west virginia,19,27,466,0.05793991416309013
west virginia,20,18,446,0.04035874439461883
west virginia,21,15,464,0.032327586206896554
west virginia,22,10,198,0.050505050505050504
west virginia,23,17,364,0.046703296703296704
west virginia,24,9,175,0.05142857142857143
west virginia,25,11,177,0.062146892655367235
west virginia,26,9,352,0.02556818181818182
west virginia,27,14,168,0.08333333333333333
west virginia,28,6,179,0.0335195530726257
west virginia,29,8,332,0.024096385542168676
west virginia,30,8,206,0.038834951456310676
west virginia,31,9,402,0.022388059701492536
west virginia,32,10,188,0.05319148936170213
west virginia,33,5,169,0.029585798816568046
west virginia,34,2,176,0.011363636363636364
west virginia,35,9,210,0.04285714285714286
west virginia,36,4,193,0.02072538860103627
west virginia,37,5,183,0.0273224043715847
west virginia,38,7,182,0.038461538461538464
west virginia,39,5,386,0.012953367875647668
west virginia,40,2,448,0.004464285714285714
west virginia,41,9,219,0.0410958904109589
west virginia,42,10,244,0.040983606557377046
west virginia,43,5,424,0.01179245283018868
west virginia,44,6,218,0.027522935779816515
west virginia,45,8,206,0.038834951456310676
west virginia,46,2,179,0.0111731843575419
west virginia,47,5,212,0.02358490566037736
west virginia,48,1,227,0.004405286343612335
west virginia,49,1,211,0.004739336492890996
west virginia,50,3,430,0.0069767441860465115
west virginia,51,1,239,0.0041841004184100415
west virginia,52,1,244,0.004098360655737705
west virginia,53,5,215,0.023255813953488372
west virginia,54,1,255,0.00392156862745098
west virginia,55,4,234,0.017094017094017096
west virginia,56,1,252,0.003968253968253968
west virginia,57,5,233,0.02145922746781116
west virginia,58,5,273,0.018315018315018316
west virginia,59,4,248,0.016129032258064516
west virginia,60,4,283,0.014134275618374558
west virginia,61,1,293,0.0034129692832764505
west virginia,62,6,269,0.022304832713754646
west virginia,63,6,265,0.022641509433962263
west virginia,64,9,626,0.01437699680511182
west virginia,65,8,636,0.012578616352201259
west virginia,66,6,636,0.009433962264150943
west virginia,67,5,254,0.01968503937007874
west virginia,68,1,257,0.0038910505836575876
west virginia,69,5,282,0.01773049645390071
west virginia,70,4,278,0.014388489208633094
west virginia,71,4,266,0.015037593984962405
west virginia,72,3,268,0.011194029850746268
west virginia,73,1,247,0.004048582995951417
west virginia,74,3,225,0.013333333333333334
west virginia,75,1,230,0.004347826086956522
west virginia,76,1,178,0.0056179775280898875
west virginia,78,1,139,0.007194244604316547
west virginia,80,1,137,0.0072992700729927005
wisconsin,1,11,523,0.021032504780114723
wisconsin,2,17,1086,0.01565377532228361
wisconsin,3,10,1220,0.00819672131147541
wisconsin,4,10,1158,0.008635578583765112
wisconsin,5,9,638,0.014106583072100314
wisconsin,6,11,1258,0.008744038155802861
wisconsin,7,12,1266,0.009478672985781991
wisconsin,8,8,1314,0.0060882800608828
wisconsin,9,12,1312,0.009146341463414634
wisconsin,10,12,1412,0.0084985835694051
wisconsin,11,9,1354,0.0066469719350073855
wisconsin,12,5,1462,0.003419972640218878
wisconsin,13,14,1538,0.0091027308192457735
wisconsin,14,13,1526,0.00851900393184797
wisconsin,15,11,1490,0.00738255033557047
wisconsin,16,14,1478,0.009472259810554804
wisconsin,17,19,1454,0.013067400275103164
wisconsin,18,101,1794,0.05629877369007804
wisconsin,19,92,1434,0.06415620641562064
wisconsin,20,43,1276,0.03369905956112853
wisconsin,21,51,1172,0.043515358361774746
wisconsin,22,17,533,0.03189493433395872
wisconsin,23,32,1138,0.028119507908611598
wisconsin,24,26,1070,0.024299065420560748
wisconsin,25,17,1084,0.015682656826568265
wisconsin,26,20,1138,0.01757469244288225
wisconsin,27,24,1198,0.02003338898163606
wisconsin,28,22,1248,0.017628205128205128
wisconsin,29,23,1282,0.01794071762870515
wisconsin,30,20,1332,0.015015015015015015
wisconsin,31,16,1386,0.011544011544011544
wisconsin,32,26,1392,0.01867816091954023
wisconsin,33,28,1444,0.019390581717451522
wisconsin,34,12,1418,0.00846262341325811
wisconsin,35,19,1452,0.013085399449035813
wisconsin,36,16,1380,0.011594202898550725
wisconsin,37,18,1416,0.012711864406779662
wisconsin,38,16,1404,0.011396011396011397
wisconsin,39,6,727,0.008253094910591471
wisconsin,40,12,1464,0.00819672131147541
wisconsin,41,7,1414,0.0049504950495049506
wisconsin,42,7,1480,0.00472972972972973
wisconsin,43,10,1344,0.00744047619047619
wisconsin,44,12,1442,0.008321775312066574
wisconsin,45,9,1412,0.006373937677053824
wisconsin,46,10,1226,0.008156606851549755
wisconsin,47,9,1292,0.00696594427244582
wisconsin,48,12,1306,0.009188361408882083
wisconsin,49,3,667,0.004497751124437781
wisconsin,50,9,1374,0.006550218340611353
wisconsin,51,10,1620,0.006172839506172839
wisconsin,52,11,1440,0.007638888888888889
wisconsin,53,3,1588,0.001889168765743073
wisconsin,54,11,1534,0.007170795306388526
wisconsin,55,6,1630,0.0036809815950920245
wisconsin,56,9,1776,0.005067567567567568
wisconsin,57,17,1904,0.008928571428571428
wisconsin,58,10,2088,0.004789272030651341
wisconsin,59,9,2166,0.004155124653739612
wisconsin,60,8,1099,0.007279344858962694
wisconsin,61,15,1091,0.013748854262144821
wisconsin,62,17,1144,0.01486013986013986
wisconsin,63,12,2068,0.005802707930367505
wisconsin,64,9,2012,0.0044731610337972166
wisconsin,65,13,1060,0.012264150943396227
wisconsin,66,8,2052,0.003898635477582846
wisconsin,67,11,1984,0.005544354838709678
wisconsin,68,11,991,0.011099899091826439
wisconsin,69,6,1810,0.0033149171270718232
wisconsin,70,2,847,0.0023612750885478157
wisconsin,71,8,1622,0.004932182490752158
wisconsin,72,4,1604,0.0024937655860349127
wisconsin,73,8,1500,0.005333333333333333
wisconsin,74,4,735,0.005442176870748299
wisconsin,75,6,1370,0.004379562043795621
wisconsin,76,3,524,0.0057251908396946565
wisconsin,77,4,1010,0.0039603960396039604
wisconsin,78,3,481,0.006237006237006237
wisconsin,79,6,904,0.00663716814159292
wisconsin,80,1,413,0.002421307506053269
wyoming,1,4,61,0.06557377049180328
wyoming,2,5,56,0.08928571428571429
wyoming,3,6,57,0.10526315789473684
wyoming,4,2,122,0.01639344262295082
wyoming,5,4,62,0.06451612903225806
wyoming,6,2,126,0.015873015873015872
wyoming,7,2,118,0.01694915254237288
wyoming,8,6,66,0.09090909090909091
wyoming,9,1,75,0.013333333333333334
wyoming,10,2,57,0.03508771929824561
wyoming,11,3,74,0.04054054054054054
wyoming,12,4,66,0.06060606060606061
wyoming,13,3,73,0.0410958904109589
wyoming,14,2,89,0.02247191011235955
wyoming,15,3,92,0.03260869565217391
wyoming,16,2,88,0.022727272727272728
wyoming,17,3,76,0.039473684210526314
wyoming,18,15,106,0.14150943396226415
wyoming,19,22,76,0.2894736842105263
wyoming,20,9,152,0.05921052631578947
wyoming,21,9,136,0.0661764705882353
wyoming,22,5,67,0.07462686567164178
wyoming,23,13,54,0.24074074074074073
wyoming,24,9,61,0.14754098360655737
wyoming,25,7,104,0.0673076923076923
wyoming,26,14,122,0.11475409836065574
wyoming,27,5,56,0.08928571428571429
wyoming,28,8,62,0.12903225806451613
wyoming,29,3,55,0.05454545454545454
wyoming,30,3,71,0.04225352112676056
wyoming,31,5,130,0.038461538461538464
wyoming,32,8,146,0.0547945205479452
wyoming,33,2,142,0.014084507042253521
wyoming,35,7,140,0.05
wyoming,36,3,164,0.018292682926829267
wyoming,37,1,96,0.010416666666666666
wyoming,38,6,71,0.08450704225352113
wyoming,39,4,58,0.06896551724137931
wyoming,40,6,76,0.07894736842105263
wyoming,41,3,140,0.02142857142857143
wyoming,42,2,65,0.03076923076923077
wyoming,43,3,76,0.039473684210526314
wyoming,45,3,61,0.04918032786885246
wyoming,46,1,64,0.015625
wyoming,47,2,80,0.025
wyoming,48,3,53,0.05660377358490566
wyoming,49,5,67,0.07462686567164178
wyoming,50,4,70,0.05714285714285714
wyoming,51,3,164,0.018292682926829267
wyoming,52,1,77,0.012987012987012988
wyoming,53,2,60,0.03333333333333333
wyoming,54,2,58,0.034482758620689655
wyoming,55,1,81,0.012345679012345678
wyoming,56,4,70,0.05714285714285714
wyoming,57,1,59,0.01694915254237288
wyoming,58,2,83,0.024096385542168676
wyoming,59,6,96,0.0625
wyoming,60,2,96,0.020833333333333332
wyoming,61,1,74,0.013513513513513514
wyoming,62,2,85,0.023529411764705882
wyoming,63,4,180,0.022222222222222223
wyoming,64,2,91,0.02197802197802198
wyoming,66,3,91,0.03296703296703297
wyoming,67,2,91,0.02197802197802198
wyoming,68,2,96,0.020833333333333332
wyoming,69,2,93,0.021505376344086023
wyoming,71,1,71,0.014084507042253521
wyoming,72,1,64,0.015625
wyoming,74,1,66,0.015151515151515152
wyoming,75,2,79,0.02531645569620253
wyoming,76,1,45,0.022222222222222223
wyoming,77,1,51,0.0196078431372549
wyoming,78,1,56,0.017857142857142856
wyoming,79,2,49,0.04081632653061224
